QUERY_ID	HEADER	TITLE	MAIN_CONTENT	DATE	TAGS 
jc1t7r642ky2p7	Week 12/31 - 1/6	Thresholds of WLS differ	The threshold values for white line sensors keep changing as per the brightness in the room. Are we suppose to keep the thresholds as per some standard environment? And what would that threshold be?	01-05-2018	harvester_bot
jc1r17lhiv1tw	Week 12/31 - 1/6	Task implementation	 Does this mean to identify the markers without image processing i.e. with the use of some sensors. Please clarify	01-05-2018	planter_bot
jc1mzqdvmi62lt	Week 12/31 - 1/6	task 3 question doubt	Team id 2242. Ma'am , will the color markers be present in only 3 shapes i.e. circle,square, and triangle?? With only RGB color combinations??	01-05-2018	planter_bot
jc1kox40d04x6	Week 12/31 - 1/6	task 3 question query	Team ID #2242 sir/madam, i am confused about this question and unable to understand it properly. Suppose i choose picam as my answer. Then should i specify the pros of picam and cons of webcam??? or any other way as such. Please mention whose pros and cons should i write!!!  	01-05-2018	planter_bot
jc1jzo4sf1e4a2	Week 12/31 - 1/6	Task 3 doubt	team id 2242 Sir/Madam, i have a confusion regarding this question?? Can please this question in little bit more details?? 	01-05-2018	planter_bot
jc1i79n1j6h4gr	Week 12/31 - 1/6	Motor Specifications	team id 2242 Sir/Madam, i want to know the motor specifications like rpm and its current rating, as its not specified on the motor unlike other components which have specifications written on it.	01-05-2018	planter_bot,nex_robotics
jc13fck4der57w	Week 12/31 - 1/6	Doubt in Algorithm Design	I have a couple of little doubts in algorithm design and would be very grateful if you could solve them. 1) Are we permitted to make changes in algorithm if down the line we realise we want to change something that is not working 2) The question mentions that we have to list every possible function we would be using and specify a 1000 word limit. So does this mean we have to elaborate on every function in text form outside of the flowchart or we have to make separate flowcharts for every function?	01-05-2018	planter_bot
jc11gvgor0q2r3	Week 12/31 - 1/6	Small doubt in Task implementation question	In the following question a. How will your robot traverse a field represented by the Arena given in the rulebook?  Do we have to give our answer considering real life interpretationsof the arena (Eg. Hill Road, Cliff Road, etc) or we have to present our answer mentioning the line following techniques the robot may implement  I have a similar question for the following part a. Explain how you will use the PiCam to decide the course of traversal   Team should explain in detail how they will use the mounted PiCam to sense the environment associated with the theme.  	01-05-2018	planter_bot
jc0xbx0x7dprl	Week 12/31 - 1/6	what are we supposed to write in this question?	eYRC2017Track1_jc0xbe05xltx.jpg	01-05-2018	planter_bot
jc0uqpjt36q56p	Week 12/31 - 1/6	NOT ABLE TO ENTER INTO RASPBERRY PI3	I am not able to log in into the raspberry pi by the default password and userid .  I also checked my ssh status , which is active.  TERMINAL O/P:(1) shantanu@shantanu-ThinkPad-X230:~$ ssh pi@192.***.**.1 ssh: connect to host 192.###**** port 22: No route to host  TERMINAL O/P:(2) ? ssh.service - OpenBSD Secure Shell server Loaded: loaded (/lib/systemd/system/ssh.service; enabled; vendor preset: enabled) Active: active (running) since Thu 2018-01-04 12:41:44 IST; 10h ago Process: 8257 ExecReload=/bin/kill -HUP $MAINPID (code=exited, status=0/SUCCESS) Main PID: 1015 (sshd) CGroup: /system.slice/ssh.service 1015 /usr/sbin/sshd -D   How do i solve this? 	01-05-2018	planter_bot,nex_robotics
jc0ns4497idgj	Week 12/31 - 1/6	Robot making query	Sir/Madam, our team id 2242. i just wanted to know that whether we will get more time to make robot after 9th January or we have to complete the bot by 9th January?? 	01-04-2018	planter_bot
jc0ijb3k7mt2eq	Week 12/31 - 1/6	please explain	1) left = GPIO.PWM(Motor1E, 100)  right = GPIO.PWM(Motor2E, 100)  left.start(25)  right.start(25)   2) left.ChangeDutyCycle(100)  3) right.ChangeDutyCycle(100)	01-04-2018	planter_bot
jc0gcswguvh67c	Week 12/31 - 1/6	H/W Testing	Mam, we had our exams over by 21st december and had not got the kit by then. We even put the query on helpdesk for the same but didn't get any reply... However, we are on holidays and will not be able to get the kit before 8th jan .... Can we please submit the HW testing video after that as none of the members are present in the area around the college ... Team #2415	01-04-2018	planter_bot
jc0bmx23nyd6ya	Week 12/31 - 1/6	Regarding pickup point in blender.	What changes do we need to make to pickup points in blender game we created according to task 01. If so what are those changes?	01-04-2018	transporter_bot
jc08kvgis8w1mb	Week 12/31 - 1/6	task 3 chasis query	Maam, should we contruct the chasis by plywood or can we use a readymade one available online? Team id#2242	01-04-2018	planter_bot
jc02sav1ept2fv	Week 12/31 - 1/6	how to solve this problem??	Screenshot_2.png	01-04-2018	harvester_bot
jbzzszosjq60z	Week 12/31 - 1/6	opencv installation	I am getting permission denied whenever I run the cmake command or command like rm -rf build	01-04-2018	planter_bot
jbzxd9qt3wq484	Week 12/31 - 1/6	communication of blender interface with firebird v	please tell us wether whatever action the robot in blender performs,firebird v copies the same or it is the other way around i.e what the firebird v does the blender robot does the same?precisely, we want to know the direction of communication from blender to firebird v via zigbee.theme-transporter bot	01-04-2018	transporter_bot
jbz7lk3yqn4ok	Week 12/31 - 1/6	picam doubt	The picam captures the video fine but even with a good frame rate, the rapid movement are not captured smoothly . Also the picture quality doesn't seem like a 5MP captured frame by picam. Is is a problem or they operate in this manner only??	01-03-2018	planter_bot
jbz3ckuztpv4cu	Week 12/31 - 1/6	Query Regarding Software/Hardware Testing video	This is regarding the mail to acknowledge the receiving of shipment and the uploading of Software/Hardware Testing video. Our semester exams had ended on 13th December, 2017 and we had consequently left for our homes not in the city of our college. The kit has been shipped to our college. Our college restarts on 8th January, 2018 and we'll only be receiving our kits then. Only then will we be able to do the Hardware Testing. However, we have uploaded the image of the arena printed on the portal well before 19 December, 2017.	01-03-2018	planter_bot
jbyrujmflyp1qu	Week 12/31 - 1/6	PiCam FPS	I am using thecode Provided by Eyantra for hardware testing to generate the video feed,but the FPS of the video is too Low,it doesn't capture any quick movements.Please Provide a solution to increase the FPS of PiCam	01-03-2018	planter_bot
jbyr5j1iacl2wg	Week 12/31 - 1/6	Problem in build directory	"The long command sudo cmake -DCMAKE_BUILD...... Isn't executing . Error-the source directory ""/home/pi/opencv-3.3.1/build"" does not appear to contain CMakeLists.txt."	01-03-2018	planter_bot,Planter_Bot
jbyp7gn3hby3ch	Week 12/31 - 1/6	use of sensors	Are we allowed to use sensors and other components to build up the bot because in the task 3 implementation pdf question number 5c mentions the use of other sensors.	01-03-2018	planter_bot
jbykjsq1bni7bv	Week 12/31 - 1/6	Task 3 doubt	We should prepare the arena as per rule book and answer the questions in the town document in task .right? Is there any thing to do with Hardware or programming in task3 ??Please inform asap.	01-03-2018	planter_bot
jby83g7j5c97pe	Week 12/31 - 1/6	cv2 problem	"pi@raspberrypi:~ $ python PiCam.py When i run the above code,the below error is seen even though opencv is installed.What to do??  Traceback (most recent call last): File ""PiCam.py"", line 6, in <module> import cv2ImportError: No module named cv2"	01-03-2018	planter_bot
jbxvpjshbaa60p	Week 12/31 - 1/6	Task 3 doubt	1.Are we allowed to use servo for task3.?? I want to attach servo pod on the camera toh get 180 deg view if required!! 2. Also can we use IR sensors made by ourselves. 3. I am also planning to use two extra motors and wheels, for more stability.  What is allowed among the list mentioned above?? Team id#2242	01-02-2018	planter_bot
jbxu19abeec4p5	Week 12/31 - 1/6	regarding confusion in question no 9 in task 3(Attach the final blender Interface Image)	As in question, no 9 mentioned depicting the scenario in Blender Interface.Scenario should depict farm, Pickup Points, Crates and Truck. So we have to designed blender image consisting of real farm , crate ,truck as we did earlier in task 2 or as just given in fig 6 in rulebook showing block with rotating structure.	01-02-2018	transporter_bot
jbxjb9gxm0l2lq	Week 12/31 - 1/6	Hardware Malfunctioning	Team id 2133 Sir we have tested the hardware before 28th December but PiCam was not working. We informed this matter through mail before the deadline. Do we get the thing replaced? 	01-02-2018	planter_bot
jbwz45d9oy64ir	Week 12/31 - 1/6	blender	hi i want to know should we make the blender arena as on the flex sheet or we can change the old file. can we make it from start as our last blender game is not so good? #1747	01-02-2018	transporter_bot
jbw8arjjn7j6wb	Week 12/31 - 1/6	Planter_Bot	Dear Participants,  We are glad to see so many timely responses from all the teams in Planter Bot theme. However some of the teams are still remaining to submit the Hardware/Software Testing Video, we request you to kindly submit the video by 03/01/2018 midnight, portal for submission is still open (failing to do so will effect the certificates and participation in further Tasks).  Treat this announcement as the final reminder for completing the Task 2 and Hardware/Software Testing Video upload, as soon as possible.  For any query send us a mail on helpdesk@e-yantra.org. 	01-01-2018	planter_bot,Planter_Bot
jbw2egr9vy5pr	Week 12/31 - 1/6	stepper motor problem	stepper motor is not working as expected. steps we have used are 200 but motor does not work properly. also when it does it heats a lot and the connecting wires and driver board heats up a lot. we have tried using the motorwith the standard code in arduinoide. what should we do now?	01-01-2018	transporter_bot
jbvt7yrlhv64v8	Week 12/31 - 1/6	Task 3 doubt	Will the dimensions of the track be the same during the competition. Like the length of the inverted plains,or the line width and other stuffs??	01-01-2018	planter_bot
jbvp28d1fczqu	Week 12/31 - 1/6	Video Upload Doubt	Will this video quality be fine for the H/W testing. ?? https://youtu.be/fK4Zh21yUhU	01-01-2018	planter_bot
jbup065enz3180	Week 12/31 - 1/6	Video Upload	sir/madam, i recorded the video which was a a good quality having size 401mb. the youtube uploaded video is not clear at all. Can you suggest me how this happendend?? Link is provided below. https://youtu.be/rSPFUCzPe0E Team ID#2242.	12-31-17	planter_bot
jbuhgt919yf63f	Week 12/31 - 1/6	doubt regarding seedling color markers	In a PZ will all the CM be of same color and shape? i.e is 2 blue triangles and one red circle, or 2 blue square and 2 red square or other such arrangements a possible combination?	12-31-17	planter_bot
jbugti09g361f2	Week 12/31 - 1/6	Regarding testing video	We have uploaded the video of hardware and software testing... The video of 2.45 min and size is of 12 mb..but the quality is not so gud...  https://youtu.be/oV6ySY2yGnM Is it okay..??  So can we upload this link ... Please instruct asap..	12-31-17	planter_bot
